the_geom,OBJECTID,BORO,TYPE,PROVIDER,Name,LOCATION,lat,long,X,Y,LOCATION_T,REMARKS,CITY,SSID,SOURCEID,ACTIVATED,BOROCODE,BORONAME,NTACODE,NTANAME,COUNDIST,POSTCODE,BOROCD,CT2010,BOROCT2010,BIN,BBL,DOITT_ID
POINT (-73.80796900022716 40.700486000322314),2176,QU,Free,Transit Wireless,SUTPHIN BLVD - ARCHER - JFK AIRPORT,IND-E-J-Z-SUTPHIN BLVD - ARCHER AV,40.700486,-73.807969,1037496.084,194540.7665,Subway Station,SN 279,Queens,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,4,Queens,QN61,Jamaica,27,11435,412,208,4020800,0,0,1579
POINT (-73.83732400052963 40.718330999837725),2177,QU,Free,Transit Wireless,75TH AVENUE,IND-E-F-75TH AVE,40.718331,-73.837324,1029344.507,201025.7476,Subway Station,SN 260,Queens,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,4,Queens,QN17,Forest Hills,29,11375,406,76901,4076901,0,0,1580
POINT (-73.83100800034882 40.71444099963461),2178,QU,Free,Transit Wireless,UNION TURNPIKE (Kew Gardens),IND-E-F-KEW GARDENS - UNION TPKE,40.714441,-73.831008,1031098.062,199611.819,Subway Station,SN 259,Queens,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,4,Queens,QN99,park-cemetery-etc-Queens,29,11375,406,38302,4038302,0,0,1581
POINT (-73.89133799951715 40.74664399979257),2179,QU,Free,Transit Wireless,ROOSEVELT AVENUE (JACKSON HEIGHTS),IND-E-F-G-R-V-JACKSON HTS-ROOSEVELT AV,40.746644,-73.891338,1014358.801,211317.8625,Subway Station,SN 267,Queens,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,4,Queens,QN29,Elmhurst,25,11373,404,267,4026700,0,0,1582
POINT (-73.96837899960818 40.799446000334825),2180,MN,Free,Transit Wireless,103 St (1),103 St (1),40.799446,-73.968379,993004.8181,230538.3037,Subway Station,SN 309,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,6,10025,107,191,1019100,0,0,1583
POINT (-73.94747800033737 40.79060000008398),2181,MN,Free,Transit Wireless,103 St (6),103 St (6),40.7906,-73.947478,998793.5513,227318.1789,Subway Station,SN 395,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN33,East Harlem South,8,10029,111,166,1016600,0,0,1584
POINT (-73.96145399987131 40.79609200003294),2182,MN,Free,Transit Wireless,"103 St (B,C)","103 St (B,C)",40.796092,-73.961454,994922.6611,229317.0926,Subway Station,SN 156,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN99,park-cemetery-etc-Manhattan,6,83,164,143,1014300,0,0,1585
POINT (-73.94425000042636 40.795020000114825),2183,MN,Free,Transit Wireless,"110 St (6) (4, 6)",110 St (6),40.79502,-73.94425,999686.3723,228929.0898,Subway Station,SN 394,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN33,East Harlem South,8,10029,111,172,1017200,0,0,1586
POINT (-73.9496249997833 40.80209800003303),2184,MN,Free,Transit Wireless,"116 St (2,3)","116 St (2,3)",40.802098,-73.949625,998196.6296,231506.9501,Subway Station,SN 440,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN11,Central Harlem South,9,10026,110,190,1019000,0,0,1587
POINT (-73.94161699955642 40.79862900020072),2185,MN,Free,Transit Wireless,"116 St (6) (4, 6)",116 St (6),40.798629,-73.941617,1000414.536,230244.4487,Subway Station,SN 393,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN34,East Harlem North,8,10035,111,182,1018200,0,0,1588
POINT (-73.95488200053674 40.80508500039098),2186,MN,Free,Transit Wireless,"116 St (A, B,C)","116 St (A, B,C)",40.805085,-73.954882,996740.6361,232594.4259,Subway Station,SN 154,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN11,Central Harlem South,9,10026,110,218,1021800,0,0,1589
POINT (-73.96410999994822 40.80772200033112),2187,MN,Free,Transit Wireless,116 St-Columbia University (1),116 St-Columbia University (1),40.807722,-73.96411,994185.5287,233553.9969,Subway Station,SN 307,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN09,Morningside Heights,7,10025,109,205,1020500,0,0,1590
POINT (-73.99286971021118 40.76338511955059),7641,MN,Free,LinkNYC - Citybridge,mn-04-122466,703 10 AVENUE,40.763385,-73.99287,986225.2129,217398.602,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010764,12/04/2017 12:00:00 AM +0000,1,Manhattan,MN15,Clinton,3,10036,104,129,1012900,1026998,1010760040,3919
POINT (-73.95968089065067 40.77945381200936),7642,MN,Free,LinkNYC - Citybridge,mn-08-121049,36 EAST 84 STREET,40.779454,-73.959681,995416.3917,223255.4522,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010766,03/29/2018 12:00:00 AM +0000,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10028,108,142,1014200,1046787,1014950050,3920
POINT (-73.92613800014234 40.81047600027209),1076,BX,Free,Transit Wireless,IRT-6-3RD AVE - 138TH STREET,3 Avenue - 138 St [6],40.810476,-73.926138,1004696.575,234563.9617,Subway Station,SN 377,Bronx,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,2,Bronx,BX39,Mott Haven-Port Morris,8,10454,201,23,2002300,0,0,1504
POINT (-73.92984900054132 40.81322399958979),1077,BX,Free,Transit Wireless,IRT-4-5-138TH ST - GRAND CONCOURSE,"138 St - Grand Concourse [4,5]",40.813224,-73.929849,1003668.49,235564.3111,Subway Station,SN 391,Bronx,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,2,Bronx,BX39,Mott Haven-Port Morris,8,10451,201,51,2005100,0,0,1505
POINT (-73.92671799957655 40.81841000001202),1078,BX,Free,Transit Wireless,IRT-2-5-149TH ST - GRAND CONCOURSE,149 St - Grand Concourse,40.81841,-73.926718,1004533.601,237454.4661,Subway Station,SN 435,Bronx,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,2,Bronx,BX39,Mott Haven-Port Morris,17,10451,201,51,2005100,0,0,1506
POINT (-73.92735100000175 40.81837500025047),1079,BX,Free,Transit Wireless,IRT-4-149TH ST - GRAND CONCOURSE,149 St - Grand Concourse [4],40.818375,-73.927351,1004358.404,237441.5685,Subway Station,SN 390,Bronx,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,2,Bronx,BX39,Mott Haven-Port Morris,17,10451,201,51,2005100,0,0,1507
POINT (-74.0002009994511 40.737825999728116),1080,MN,Free,Transit Wireless,"14th Street -7th Avenue - 1, 2, 3",14th Street - 7th Avenue,40.737826,-74.000201,984194.2983,208086.5101,Subway Station,SN 322,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN23,West Village,3,10011,102,71,1007100,0,0,1508
POINT (-74.00169000055425 40.74089300019327),1081,MN,Free,Transit Wireless,"14th Street- 8th Avenue - A, C, E, L",14th Street - 8th Avenue,40.740893,-74.00169,983781.6827,209203.9199,Subway Station,SN 166,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,81,1008100,0,0,1509
POINT (-73.99678599963224 40.737335000138906),1082,MN,Free,Transit Wireless,"14th Street - 6th Avenue - F, M",Between 14th and 16th Streets on 6th Avenue,40.737335,-73.996786,985140.6816,207907.6397,Subway Station,SN 116,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN23,West Village,3,10011,102,63,1006300,0,0,1510
POINT (-73.9962090003975 40.73822799969519),1083,MN,Free,Transit Wireless,"14th Street - 6th Avenue - F, M, L",14th Street - 6th Avenue,40.738228,-73.996209,985300.5688,208232.994,Subway Station,SN 229,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,81,1008100,0,0,1511
POINT (-73.99787099942013 40.741039999802084),1084,MN,Free,Transit Wireless,18 Street - 1,18th Street - 7th Avenue,40.74104,-73.997871,984839.9676,209257.4792,Subway Station,SN 321,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,81,1008100,0,0,1512
POINT (-73.9956570004647 40.74408099989748),1085,MN,Free,Transit Wireless,23 Street - 1,23rd Street - 7th Avenue,40.744081,-73.995657,985453.4343,210365.435,Subway Station,SN 320,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,91,1009100,0,0,1513
POINT (-73.99804099998796 40.74590600030042),1086,MN,Free,Transit Wireless,"23rd Street - C, E",23rd Street - 8th Avenue,40.745906,-73.998041,984792.8191,211030.3172,Subway Station,SN 165,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10011,104,91,1009100,0,0,1514
POINT (-73.98934399979193 40.74130299957701),1087,MN,Free,Transit Wireless,"23rd Street - N, R",23rd Street – Broadway,40.741303,-73.989344,987202.874,209353.4708,Subway Station,SN 14,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,2,10010,105,56,1005600,0,0,1515
POINT (-73.99282099978304 40.74287799976994),1088,MN,Free,Transit Wireless,23rd Street - F,West 23 Street and 6 Avenue,40.742878,-73.992821,986239.3188,209927.1954,Subway Station,SN 228,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10010,105,58,1005800,0,0,1516
POINT (-73.98659899971118 40.73986399957377),1089,MN,Free,Transit Wireless,23rd Street - 6,East 23 Street and Park Avenue,40.739864,-73.986599,987963.6185,208829.3019,Subway Station,SN 405,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,2,10010,105,56,1005600,0,0,1517
POINT (-73.99336500015906 40.74721500008266),1090,MN,Free,Transit Wireless,28th Street - 1,28th Street  - 7th Avenue,40.747215,-73.993365,986088.4553,211507.2913,Subway Station,SN 319,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,3,10001,105,95,1009500,0,0,1518
POINT (-73.98869100046721 40.74549399961358),1091,MN,Free,Transit Wireless,"28th Street - Broadway - N, R",28th Street - Broadway,40.745494,-73.988691,987383.6289,210880.4083,Subway Station,SN 13,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,3,10001,105,76,1007600,0,0,1519
POINT (-73.98426399991983 40.743070000159356),1092,MN,Free,Transit Wireless,28th Street - (6),28th Street - Park Avenue South,40.74307,-73.984264,988610.4722,209997.4574,Subway Station,SN 404,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,2,10016,105,56,1005600,0,0,1520
POINT (-73.98207600030521 40.746080999991754),1093,MN,Free,Transit Wireless,33rd Street - 6,33rd Street - Park Avenue South,40.746081,-73.982076,989216.5462,211094.5772,Subway Station,SN 403,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,2,10016,105,74,1007400,0,0,1521
POINT (-73.98794999963842 40.74956699998792),1094,MN,Free,Transit Wireless,"34th Street - Herald Square - N, Q, R",34th STREET - 6 Avenue and Broadway,40.749567,-73.98795,987588.7499,212364.3604,Subway Station,SN 12,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10001,105,101,1010100,0,0,1522
POINT (-73.98782299992962 40.749719000152844),1095,MN,Free,Transit Wireless,"34th Street - Herald Square - B, D, F, M",34th STREET - 6 Avenue and Broadway,40.749719,-73.987823,987623.9306,212419.7438,Subway Station,SN 227,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10001,105,101,1010100,0,0,1523
POINT (-73.98456900003593 40.75422199969705),1096,MN,Free,Transit Wireless,"42nd Street - Bryant Park - B, D, F, M",42th Street - 6 Avenue,40.754222,-73.984569,988525.2405,214060.4742,Subway Station,SN 226,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10036,105,113,1011300,0,0,1524
POINT (-73.9897349996741 40.757308000352424),1097,MN,Free,Transit Wireless,"42nd Street – Port Authority - A, C, E",42nd Street – Port Authority,40.757308,-73.989735,987093.8411,215184.5946,Subway Station,SN 163,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,3,10036,105,119,1011900,0,0,1525
POINT (-73.98132899945088 40.7586629997068),1098,MN,Free,Transit Wireless,"47-50th Street – Rockefeller Center - B, D, F, M",47-50th Street – Rockefeller Center,40.758663,-73.981329,989422.5549,215678.6497,Subway Station,SN 225,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,125,1012500,0,0,1526
POINT (-73.9841389995591 40.759900999882156),1099,MN,Free,Transit Wireless,"49th Street – 7th Avenue - N, R",49th Street - 7th Avenue,40.759901,-73.984139,988643.9997,216129.5402,Subway Station,SN 10,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,125,1012500,0,0,1527
POINT (-73.98384899986625 40.76172799961419),1100,MN,Free,Transit Wireless,50 Street - 1,50th Street - Broadway,40.761728,-73.983849,988724.2161,216795.1908,Subway Station,SN 316,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,131,1013100,0,0,1529
POINT (-73.97745099998448 40.76397099975788),1101,MN,Free,Transit Wireless,57th Street - F,57th Street - 6th Avenue,40.763971,-73.977451,990496.4058,217612.781,Subway Station,SN 224,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,137,1013700,0,0,1530
POINT (-73.98065800018264 40.7646640002275),1102,MN,Free,Transit Wireless,"57th Street - N, Q, R",57th Street - 7th Avenue (Midtown),40.764664,-73.980658,989607.9637,217865.0515,Subway Station,SN 9,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10019,105,137,1013700,0,0,1531
POINT (-73.98192899995855 40.768246999736036),1103,MN,Free,Transit Wireless,59th Street - Columbus Circle - 1,Broadway - West 59 Street- Columbus Circle,40.768247,-73.981929,989255.6124,219170.3816,Subway Station,SN 315,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN14,Lincoln Square,3,10023,104,145,1014500,0,0,1532
POINT (-73.98173600034572 40.768295999922465),1104,MN,Free,Transit Wireless,"59th Street - Columbus Circle - A, B, C, D",Broadway - West 59 Street- Columbus Circle,40.768296,-73.981736,989309.0689,219188.2451,Subway Station,SN 161,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN14,Lincoln Square,3,10023,104,145,1014500,0,0,1533
POINT (-73.97522399985105 40.76016699987786),1105,MN,Free,Transit Wireless,"5th Avenue - 53rd Street - E, M",5th Avenue - 53rd Street,40.760167,-73.975224,991113.7097,216227.0256,Subway Station,SN 276,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10022,105,102,1010200,0,0,1534
POINT (-73.97334700047045 40.764810999755284),1106,MN,Free,Transit Wireless,"5th Avenue - 59th Street - N, R",5th Avenue - 59th Street,40.764811,-73.973347,991633.1811,217919.14,Subway Station,SN 8,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN99,park-cemetery-etc-Manhattan,6,83,164,143,1014300,0,1011110001,1535
POINT (-73.9819629997515 40.75382099974792),1107,MN,Free,Transit Wireless,5th Avenue - 7,5th Avenue and East 42 Street,40.753821,-73.981963,989247.2767,213914.5148,Subway Station,SN 466,New York,TransitWirelessWiFi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN17,Midtown-Midtown South,4,10018,105,84,1008400,0,0,1536
POINT (-73.96108153055155 40.80149765036704),7643,MN,Free,LinkNYC - Citybridge,mn-07-120641,1011 COLUMBUS AVE,40.801498,-73.961082,995024.9158,231286.6051,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010784,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN09,Morningside Heights,7,10025,107,193,1019300,1055741,1018450000,3921
POINT (-73.98703947963386 40.72500355025761),7644,MN,Free,LinkNYC - Citybridge,mn-03-123294,150 EAST 4 STREET,40.725004,-73.987039,987842.356,203415.1565,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010785,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10009,103,32,1003200,1005760,1004310010,3922
POINT (-73.96166314024707 40.76035997980215),7645,MN,Free,LinkNYC - Citybridge,mn-08-121708,351 EAST 60 STREET,40.76036,-73.961663,994870.4515,216298.6879,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010787,03/14/2018 12:00:00 AM +0000,1,Manhattan,MN31,Lenox Hill-Roosevelt Island,5,10065,108,110,1011000,1044204,1014350020,3923
POINT (-73.96153956993977 40.77691823032907),7646,MN,Free,LinkNYC - Citybridge,mn-08-121042,40 EAST 80 STREET,40.776918,-73.96154,994902.0354,222331.4228,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010788,04/06/2018 12:00:00 AM +0000,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10075,108,142,1014200,1046451,1014910050,3924
POINT (-73.96660446005878 40.770516570284954),7647,MN,Free,LinkNYC - Citybridge,mn-08-121140,24 EAST 70 STREET,40.770517,-73.966604,993500.1482,219998.5085,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010790,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10021,108,122,1012200,1041297,1013847500,3925
POINT (-73.9693080003598 40.766735999619236),7648,MN,Free,LinkNYC - Citybridge,mn-08-121988,30 EAST 64 STREET,40.766736,-73.969308,992751.7838,218620.8473,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010792,04/21/2017 12:00:00 AM +0000,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10065,108,122,1012200,1041045,1013780060,3926
POINT (-73.97188143984758 40.78707883979802),7649,MN,Free,LinkNYC - Citybridge,mn-07-121259,100 WEST 87 STREET,40.787079,-73.971881,992036.5536,226032.1891,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010795,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,6,10024,107,173,1017300,1085083,1012170040,3927
POINT (-73.97148731035439 40.792702870156894),7650,MN,Free,LinkNYC - Citybridge,mn-07-120611,700 AMSTERDAM AVE,40.792703,-73.971487,992145.0285,228081.2519,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010797,12/20/2016 12:00:00 AM +0000,1,Manhattan,MN12,Upper West Side,6,10025,107,179,1017900,1033650,1012410040,3928
POINT (-73.97844367689336 40.777377089905556),7651,MN,Free,LinkNYC - Citybridge,mn-07-119836,261 COLUMBUS AVENUE,40.777377,-73.978444,990220.2177,222496.997,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010798,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN14,Lincoln Square,6,10023,107,157,1015700,1028631,1011250000,3929
POINT (-73.98942099942174 40.721773000406934),7652,MN,Free,LinkNYC - Citybridge,mn-03-123464,70 STANTON STREET,40.721773,-73.989421,987182.396,202238.0788,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010802,01/06/2017 12:00:00 AM +0000,1,Manhattan,MN27,Chinatown,1,10002,103,36,1003601,1005537,1004170000,3930
POINT (-73.98328129632584 40.72996267767346),7653,MN,Free,LinkNYC - Citybridge,mn-03-139623,401 EAST 12 STREET,40.729963,-73.983281,988883.6925,205222.0972,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010803,02/15/2018 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10009,103,34,1003400,1083482,1004400000,3931
POINT (-73.97030300025042 40.76482100015138),7654,MN,Free,LinkNYC - Citybridge,mn-08-121980,25.5 EAST 61 STREET,40.764821,-73.970303,992476.4022,217923.0547,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010805,05/31/2017 12:00:00 AM +0000,1,Manhattan,MN40,Upper East Side-Carnegie Hill,4,10065,108,114,1011401,1040850,1013760020,3932
POINT (-73.98641998971772 40.74275953033754),7655,MN,Free,LinkNYC - Citybridge,mn-05-121630,31 EAST 26 STREET,40.74276,-73.98642,988013.0614,209884.2433,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010807,04/14/2017 12:00:00 AM +0000,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,2,10010,105,56,1005600,1016880,1008560020,3933
POINT (-73.99326128946213 40.74208082019129),7656,MN,Free,LinkNYC - Citybridge,mn-05-122270,688 6 AVENUE,40.742081,-73.993261,986117.3358,209636.7478,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010811,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3,10010,105,58,1005800,1015555,1008230080,3934
POINT (-73.96672853025595 40.75254916996985),7657,MN,Free,LinkNYC - Citybridge,mn-06-121671,401 EAST 48 STREET,40.752549,-73.966729,993468.2686,213452.3822,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010823,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10017,106,86,1008603,1040072,1013607500,3935
POINT (-73.96964871033818 40.753660599723716),7658,MN,Free,LinkNYC - Citybridge,mn-06-121791,260 E 48 ST,40.753661,-73.969649,992659.0567,213857.0182,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-010826,09/09/9999 12:00:00 AM +0000,1,Manhattan,MN19,Turtle Bay-East Midtown,4,10017,106,90,1009000,1037988,1013210020,3936
